07/03/2023	Factura C	0003-00000691	CUIT	30500017011	73109531515548	94693.51
07/03/2023	Factura C	0003-00000690	CUIT	33707366589	73109530375533	23854.52
07/03/2023	Factura C	0003-00000689	CUIT	30500051163	73109528984946	73014.32
07/03/2023	Factura C	0003-00000688	CUIT	30500000127	73109528269446	26698.5
07/03/2023	Factura C	0003-00000687	CUIT	33686262869	73109527870187	1442.7
07/03/2023	Factura C	0003-00000686	CUIT	30500031960	73109527488512	57497.16
24/02/2023	Factura C	0003-00000685	CUIT	30714182753	73089410804709	19351.85
23/02/2023	Factura C	0003-00000684	CUIT	30500049770	73089309564052	2290.39
23/02/2023	Factura C	0003-00000683	CUIT	30500036911	73089308705566	25035.79
23/02/2023	Factura C	0003-00000682	CUIT	30500001115	73089308030508	28195.12
08/02/2023	Factura C	0003-00000681	CUIT	30686273330	73069986477174	9930.05
08/02/2023	Factura C	0003-00000680	CUIT	30500037217	73069985832022	8724.1
08/02/2023	Factura C	0003-00000679	CUIT	30714590541	73069985121579	42902.39
07/02/2023	Factura C	0003-00000678	CUIT	30687156168	73069907471158	53163.6
07/02/2023	Factura C	0003-00000677	CUIT	30500017011	73069905241187	78365.35
07/02/2023	Factura C	0003-00000676	CUIT	33707366589	73069904605945	19002.82
07/02/2023	Factura C	0003-00000675	CUIT	30500051163	73069904171175	68708.52
07/02/2023	Factura C	0003-00000674	CUIT	30500000127	73069903615667	25985.43
07/02/2023	Factura C	0003-00000673	CUIT	33686262869	73069903130443	26923.68
07/02/2023	Factura C	0003-00000672	CUIT	30500031960	73069902576749	48289.65
23/01/2023	Factura C	0003-00000671	CUIT	30714182753	73049429548756	5288.28
13/01/2023	Factura C	0003-00000670	CUIT	30500049770	73029556193923	1339.9
11/01/2023	Factura C	0003-00000669	CUIT	30500049770	73029377849311	2224.84
11/01/2023	Factura C	0003-00000668	CUIT	30500036911	73029376974146	23911.54
11/01/2023	Factura C	0003-00000667	CUIT	30500001115	73029376589010	14012.65
11/01/2023	Factura C	0003-00000666	CUIT	30686273330	73029376128924	8808.27
11/01/2023	Factura C	0003-00000665	CUIT	30500037217	73029375660634	8441.05
04/01/2023	Factura C	0003-00000664	CUIT	30714590541	73019687575806	38762.17
04/01/2023	Factura C	0003-00000663	CUIT	30687156168	73019686961979	13800.49
04/01/2023	Factura C	0003-00000662	CUIT	30500017011	73019686520907	70025.47
04/01/2023	Factura C	0003-00000661	CUIT	33707366589	73019685640093	29277.85
04/01/2023	Factura C	0003-00000660	CUIT	30500051163	73019684979295	80243.66
04/01/2023	Factura C	0003-00000659	CUIT	30500000127	73019684490920	29377.76
04/01/2023	Factura C	0003-00000658	CUIT	33686262869	73019683936016	22149.42
04/01/2023	Factura C	0003-00000657	CUIT	33686262869	73019672262707	22149.42
03/01/2023	Factura C	0003-00000656	CUIT	30500031960	73019586213643	54045.82
